order_item_id,order_id,product_id,quantity,unit_price
6450,1064,156,3,25003
6451,906,45,3,38036
6452,2259,58,4,32656
6453,2863,55,5,7553
6454,865,7,1,31920
6455,4863,51,3,20585
6456,3701,112,3,28351
6457,2070,148,2,9790
6458,2220,94,2,47507
6459,4400,6,4,48977
6460,1158,195,3,7021
6461,1957,191,2,7520
6462,4487,155,3,47628
6463,755,185,5,27029
6464,4699,6,1,48977
6465,2737,113,3,10497
6466,1593,33,4,17438
6467,742,88,4,46597
6468,1637,192,5,16038
6469,826,111,5,20070
6470,1848,150,2,20032
6471,2849,96,1,47696
6472,1226,44,2,40935
6473,2257,116,1,44827
6474,4687,116,5,44827
6475,4207,50,3,43611
6476,2273,132,4,45375
6477,3824,104,3,30652
6478,2326,173,5,34022
6479,3984,7,2,31920
6480,1080,140,3,37428
6481,4681,7,2,31920
6482,1103,157,5,6347
6483,1542,77,3,41568
6484,4082,132,3,45375
6485,4837,14,5,46798
6486,2752,180,2,19373
6487,960,72,5,49906
6488,754,195,5,7021
6489,896,38,4,49840
6490,3424,26,2,31673
6491,796,128,4,42359
6492,1137,175,2,29598
6493,1963,84,4,30502
6494,2065,13,2,26139
6495,2207,83,4,23640
6496,3542,128,5,42359
6497,1458,53,1,6061
6498,719,112,5,28351
6499,2329,127,1,43187
6500,1100,129,2,33887
6501,2990,30,2,40401
6502,1269,48,1,19677
6503,4378,68,1,48557
6504,1774,154,5,23721
6505,839,79,2,223
6506,69,175,4,29598
6507,3641,113,5,10497
6508,2269,60,2,8409
6509,3853,139,2,30435
6510,3393,41,5,46025
6511,2122,59,4,42458
6512,1968,186,1,1530
6513,1018,181,4,49961
6514,573,103,1,35913
6515,148,138,3,16853
6516,3050,72,2,49906
6517,499,138,4,16853
6518,1236,108,2,43503
6519,2957,52,1,30116
6520,2362,192,1,16038
6521,4799,192,3,16038
6522,452,135,3,45042
6523,4003,18,4,28350
6524,4284,61,5,24073
6525,1983,173,5,34022
6526,4708,31,4,44956
6527,1345,129,2,33887
6528,1082,190,1,33404
6529,3905,197,1,14026
6530,2625,187,4,27280
6531,2735,59,3,42458
6532,2709,21,3,12513
6533,1759,148,2,9790
6534,537,172,4,39428
6535,461,189,5,5647
6536,3779,96,2,47696
6537,3442,37,4,26800
6538,3659,131,4,13116
6539,1036,100,3,32532
6540,3616,14,2,46798
6541,1702,146,3,19865
6542,4370,97,5,46888
6543,3971,45,1,38036
6544,1672,184,2,44788
6545,2672,155,3,47628
6546,3145,188,1,30022
6547,1833,147,5,43058
6548,3245,25,3,41213
6549,1324,91,4,13372
6550,2594,69,4,15361
6551,2427,97,4,46888
6552,2298,99,5,37869
6553,2995,74,2,31216
6554,2015,47,2,5913
6555,1129,22,3,2765
6556,2104,99,2,37869
6557,225,2,4,15797
6558,4561,95,5,41516
6559,1478,162,3,1347
6560,3864,32,4,19540
6561,391,81,4,2528
6562,918,200,2,38685
6563,3326,176,5,23711
6564,4591,57,2,31572
6565,2905,41,2,46025
6566,3254,137,2,8464
6567,2103,58,1,32656
6568,318,86,3,29608
6569,4578,200,5,38685
6570,1170,33,2,17438
6571,3564,147,5,43058
6572,4970,150,5,20032
6573,1487,8,5,43585
6574,1043,85,2,36648
6575,3092,1,1,21124
6576,1613,76,3,13445
6577,2545,76,5,13445
6578,741,10,1,27177
6579,21,53,4,6061
6580,4184,53,5,6061
6581,323,136,1,46222
6582,1914,116,4,44827
6583,3245,166,3,43899
6584,1679,114,4,8324
6585,3339,130,3,37055
6586,3984,166,3,43899
6587,2350,30,4,40401
6588,2056,76,5,13445
6589,4630,17,1,45975
6590,3716,102,4,3344
6591,865,129,2,33887
6592,1510,32,1,19540
6593,2760,195,5,7021
6594,700,115,5,12955
6595,2739,55,3,7553
6596,2996,91,1,13372
6597,3148,149,2,30353
6598,466,155,5,47628
6599,17,28,2,27305
6600,3912,119,2,37787
6601,4277,199,3,23795
6602,1070,14,2,46798
6603,3418,95,1,41516
6604,1899,196,1,24583
6605,3448,16,2,32874
6606,1265,151,1,10566
6607,4840,32,5,19540
6608,2862,96,5,47696
6609,4041,65,4,6953
6610,4918,49,1,47840
6611,171,133,4,38795
6612,2285,32,4,19540
6613,1275,123,5,44973
6614,141,28,1,27305
6615,1236,87,2,35506
6616,1245,44,3,40935
6617,3087,113,2,10497
6618,256,73,2,47240
6619,2978,146,1,19865
6620,1770,46,4,41739
6621,1303,9,4,30944
6622,4706,14,5,46798
6623,2558,38,3,49840
6624,2681,100,2,32532
6625,2102,107,3,42663
6626,2577,83,1,23640
6627,3874,51,1,20585
6628,53,20,1,39766
6629,1437,37,2,26800
6630,4574,194,4,3688
6631,1861,39,1,6630
6632,3137,70,5,26772
6633,1944,13,3,26139
6634,4831,32,1,19540
6635,3930,23,1,3737
6636,4982,34,4,40017
6637,2284,121,5,22780
6638,1329,174,5,25034
6639,4654,167,3,48120
6640,4343,4,4,34739
6641,1370,54,1,27912
6642,2071,85,4,36648
6643,1726,175,5,29598
6644,1240,185,4,27029
6645,3624,82,5,18139
6646,118,71,4,7105
6647,4832,88,1,46597
6648,2487,20,5,39766
6649,2000,6,5,48977
6650,4636,104,3,30652
6651,670,194,4,3688
6652,4740,43,1,40356
6653,828,144,2,17561
6654,3017,76,5,13445
6655,2213,68,4,48557
6656,212,120,3,47115
6657,2123,84,3,30502
6658,1799,74,5,31216
6659,3692,145,3,40987
6660,3761,12,2,12106
6661,2283,174,1,25034
6662,1442,190,2,33404
6663,859,164,1,38160
6664,3178,196,4,24583
6665,3637,76,3,13445
6666,3702,118,5,48237
6667,2829,74,1,31216
6668,4049,57,1,31572
6669,2061,125,2,32655
6670,1188,75,1,47767
6671,1107,5,4,17897
6672,3711,12,5,12106
6673,243,87,4,35506
6674,4996,183,3,47927
6675,4640,178,2,47568
6676,4901,48,4,19677
6677,464,112,3,28351
6678,111,110,4,31211
6679,3708,186,4,1530
6680,158,106,1,47164
6681,1307,113,1,10497
6682,834,157,2,6347
6683,4565,89,3,13038
6684,4290,25,4,41213
6685,4462,42,2,21688
6686,2497,165,2,38343
6687,1092,82,4,18139
6688,348,135,2,45042
6689,2014,36,3,30561
6690,4848,78,1,18763
6691,3335,41,4,46025
6692,1196,168,5,45051
6693,762,98,3,4678
6694,579,74,1,31216
6695,4146,41,5,46025
6696,2755,163,3,38101
6697,1303,46,2,41739
6698,3680,96,4,47696
6699,3549,173,4,34022
6700,2620,61,2,24073
6701,4583,29,4,45303
6702,3397,71,5,7105
6703,4578,155,4,47628
6704,2305,61,5,24073
6705,2304,36,3,30561
6706,1451,103,5,35913
6707,865,57,1,31572
6708,1557,126,1,5942
6709,2210,24,5,9686
6710,514,110,5,31211
6711,809,38,2,49840
6712,3202,34,4,40017
6713,65,10,2,27177
6714,1349,161,2,9221
6715,1528,167,5,48120
6716,1193,47,5,5913
6717,200,155,3,47628
6718,2223,88,2,46597
6719,1233,22,4,2765
6720,2436,44,4,40935
6721,4177,148,1,9790
6722,4901,56,1,28306
6723,1320,138,3,16853
6724,1730,89,5,13038
6725,4717,22,5,2765
6726,1216,23,4,3737
6727,1554,34,2,40017
6728,2186,61,5,24073
6729,6,69,5,15361
6730,4375,40,1,30032
6731,3138,74,2,31216
6732,4775,192,3,16038
6733,2781,3,5,23713
6734,3276,81,3,2528
6735,2658,176,3,23711
6736,2190,108,3,43503
6737,1500,47,4,5913
6738,65,79,4,223
6739,1758,43,1,40356
6740,4659,51,5,20585
6741,3746,80,5,11540
6742,342,10,2,27177
6743,3020,148,1,9790
6744,1219,154,3,23721
6745,2356,146,1,19865
6746,1106,50,2,43611
6747,2994,144,5,17561
6748,2331,135,1,45042
6749,4301,81,2,2528
6750,1524,191,2,7520
6751,1779,143,5,35742
6752,4299,180,5,19373
6753,1012,85,1,36648
6754,1370,175,1,29598
6755,4932,5,5,17897
6756,1707,183,4,47927
6757,1412,15,1,34947
6758,1696,85,1,36648
6759,627,52,4,30116
6760,395,128,5,42359
6761,240,35,2,44784
6762,824,88,2,46597
6763,1188,138,5,16853
6764,3395,56,4,28306
6765,1701,99,2,37869
6766,2649,105,4,34559
6767,4514,21,2,12513
6768,1253,137,5,8464
6769,446,158,3,44236
6770,3773,121,2,22780
6771,600,94,2,47507
6772,2467,98,5,4678
6773,434,157,2,6347
6774,4935,91,4,13372
6775,334,140,4,37428
6776,2396,140,1,37428
6777,625,168,1,45051
6778,3884,130,3,37055
6779,997,25,1,41213
6780,4307,135,4,45042
6781,3649,186,2,1530
6782,3859,98,1,4678
6783,4592,137,5,8464
6784,4381,184,3,44788
6785,1483,41,3,46025
6786,1981,53,2,6061
6787,295,177,5,10206
6788,10,5,2,17897
6789,4999,111,2,20070
6790,4554,143,1,35742
6791,4646,83,3,23640
6792,4045,168,2,45051
6793,1263,119,4,37787
6794,4902,186,2,1530
6795,2406,21,3,12513
6796,4710,80,1,11540
6797,1736,20,2,39766
6798,4299,45,1,38036
6799,1893,106,4,47164
6800,3194,151,2,10566
6801,4587,136,3,46222
6802,3596,37,5,26800
6803,4725,83,1,23640
6804,2375,47,5,5913
6805,2131,189,4,5647
6806,4530,28,4,27305
6807,3068,118,4,48237
6808,2021,138,5,16853
6809,2165,182,4,13435
6810,4879,119,5,37787
6811,4934,118,2,48237
6812,983,183,3,47927
6813,922,49,4,47840
6814,2998,46,4,41739
6815,3270,184,2,44788
6816,4609,66,4,48044
6817,886,199,1,23795
6818,240,173,2,34022
6819,1735,60,4,8409
6820,441,159,4,4570
6821,3347,139,4,30435
6822,1367,98,4,4678
6823,1675,110,1,31211
6824,4380,103,3,35913
6825,4004,83,3,23640
6826,3046,167,5,48120
6827,925,144,3,17561
6828,2184,43,1,40356
6829,4001,148,4,9790
6830,709,183,2,47927
6831,556,163,5,38101
6832,3024,199,5,23795
6833,2149,160,2,21740
6834,2696,50,4,43611
6835,3435,33,1,17438
6836,110,88,3,46597
6837,4248,134,2,28499
6838,2542,86,3,29608
6839,3106,18,3,28350
6840,4767,70,2,26772
6841,4975,181,2,49961
6842,4691,15,2,34947
6843,2274,184,3,44788
6844,1773,65,2,6953
6845,4212,187,4,27280
6846,1077,32,1,19540
6847,4207,93,2,45858
6848,3082,42,4,21688
6849,1309,109,1,43810
6850,389,2,3,15797
6851,1908,181,3,49961
6852,2330,184,2,44788
6853,1442,55,1,7553
6854,1970,74,2,31216
6855,2167,59,5,42458
6856,202,17,2,45975
6857,3732,197,4,14026
6858,1304,91,5,13372
6859,240,151,3,10566
6860,221,10,4,27177
6861,4337,102,1,3344
6862,4497,54,1,27912
6863,3384,84,5,30502
6864,2088,198,3,28671
6865,3623,199,4,23795
6866,4138,19,2,25110
6867,3399,54,1,27912
6868,3722,170,2,6241
6869,2481,57,4,31572
6870,4900,85,5,36648
6871,2947,161,1,9221
6872,1657,126,2,5942
6873,3336,16,2,32874
6874,3448,165,2,38343
6875,4842,159,2,4570
6876,4670,187,3,27280
6877,3951,134,5,28499
6878,4240,129,3,33887
6879,1529,15,1,34947
6880,1166,75,3,47767
6881,1524,16,1,32874
6882,4091,12,3,12106
6883,4683,132,3,45375
6884,691,177,2,10206
6885,3829,181,4,49961
6886,1215,172,4,39428
6887,4035,169,5,26889
6888,1505,107,2,42663
6889,2009,67,3,36657
6890,4295,60,4,8409
6891,2418,172,4,39428
6892,4124,105,4,34559
6893,2227,178,5,47568
6894,2467,123,2,44973
6895,1757,114,2,8324
6896,4555,78,2,18763
6897,4962,148,2,9790
6898,1181,136,4,46222
6899,4007,108,4,43503
6900,3881,169,4,26889
6901,3639,133,3,38795
6902,3636,53,4,6061
6903,558,68,5,48557
6904,4637,85,3,36648
6905,1289,155,2,47628
6906,1867,185,2,27029
6907,879,181,5,49961
6908,4296,114,1,8324
6909,2736,189,3,5647
6910,1303,62,5,11477
6911,3535,167,3,48120
6912,2355,193,1,46868
6913,2795,131,4,13116
6914,4505,86,4,29608
6915,4447,100,4,32532
6916,2290,193,3,46868
6917,2446,141,4,46532
6918,1361,2,5,15797
6919,927,181,3,49961
6920,757,92,5,6310
6921,1041,162,2,1347
6922,2179,17,5,45975
6923,2160,187,4,27280
6924,3397,106,2,47164
6925,3167,42,5,21688
6926,3410,107,1,42663
6927,3663,18,2,28350
6928,4189,9,5,30944
6929,1211,106,5,47164
6930,3473,40,4,30032
6931,1236,143,4,35742
6932,4824,9,2,30944
6933,1086,194,4,3688
6934,4356,21,3,12513
6935,1012,198,4,28671
6936,4722,160,3,21740
6937,3353,156,3,25003
6938,1835,154,2,23721
6939,1750,189,3,5647
6940,1919,102,4,3344
6941,3211,71,2,7105
6942,246,117,5,41022
6943,3514,41,5,46025
6944,461,158,5,44236
6945,4592,186,3,1530
6946,3350,134,2,28499
6947,555,170,1,6241
6948,4619,198,3,28671
6949,3548,59,4,42458
6950,1441,159,1,4570
6951,207,88,1,46597
6952,3411,161,2,9221
6953,1074,72,2,49906
6954,2971,182,2,13435
6955,4942,136,2,46222
6956,3734,37,1,26800
6957,2172,132,1,45375
6958,873,161,5,9221
6959,629,170,5,6241
6960,393,11,5,24343
6961,885,34,2,40017
6962,4192,143,2,35742
6963,4561,94,3,47507
6964,3731,117,5,41022
6965,3553,162,5,1347
6966,2485,129,2,33887
6967,957,153,4,14263
6968,3130,197,4,14026
6969,4090,123,4,44973
6970,2619,97,4,46888
6971,2019,68,1,48557
6972,4506,122,4,21804
6973,1638,54,1,27912
6974,536,175,4,29598
6975,570,81,4,2528
6976,513,127,2,43187
6977,857,191,4,7520
6978,1752,150,3,20032
6979,2903,104,5,30652
6980,739,157,3,6347
6981,2760,23,3,3737
6982,2182,175,3,29598
6983,2241,200,3,38685
6984,2355,18,3,28350
6985,2486,14,3,46798
6986,2940,37,3,26800
6987,203,191,5,7520
6988,1466,106,1,47164
6989,4672,55,3,7553
6990,19,165,5,38343
6991,2157,43,3,40356
6992,4000,92,1,6310
6993,4280,183,1,47927
6994,3203,28,3,27305
6995,291,188,4,30022
6996,4427,2,1,15797
6997,1476,102,2,3344
6998,2231,187,2,27280
6999,3070,42,3,21688
7000,3394,141,2,46532
7001,110,138,1,16853
7002,2976,64,4,3472
7003,4060,168,4,45051
7004,1972,170,4,6241
7005,4768,86,2,29608
7006,4913,183,5,47927
7007,1666,84,3,30502
7008,1918,95,5,41516
7009,1684,94,1,47507
7010,3536,85,4,36648
7011,2528,46,5,41739
7012,3120,29,5,45303
7013,575,1,3,21124
7014,2724,77,2,41568
7015,2416,104,1,30652
7016,3668,104,1,30652
7017,1404,69,1,15361
7018,93,78,5,18763
7019,1036,11,1,24343
7020,2151,48,5,19677
7021,3398,110,1,31211
7022,3506,87,5,35506
7023,2894,120,5,47115
7024,2733,6,5,48977
7025,4601,21,5,12513
7026,2518,86,5,29608
7027,4291,98,2,4678
7028,680,179,4,48741
7029,1612,121,2,22780
7030,974,140,4,37428
7031,551,146,5,19865
7032,2432,32,1,19540
7033,1536,40,1,30032
7034,236,7,1,31920
7035,2518,8,5,43585
7036,2901,18,5,28350
7037,4805,91,3,13372
7038,4149,66,5,48044
7039,220,179,5,48741
7040,3976,119,1,37787
7041,2539,41,3,46025
7042,4967,172,1,39428
7043,3320,113,2,10497
7044,3747,23,5,3737
7045,1490,197,3,14026
7046,4497,175,1,29598
7047,3453,65,2,6953
7048,1729,69,5,15361
7049,2260,143,5,35742
7050,4350,197,5,14026
7051,4487,139,5,30435
7052,3706,46,4,41739
7053,3299,94,1,47507
7054,3223,31,3,44956
7055,1979,2,5,15797
7056,3850,29,4,45303
7057,2225,78,1,18763
7058,1515,14,4,46798
7059,1376,45,1,38036
7060,1036,81,3,2528
7061,4263,20,5,39766
7062,1349,113,4,10497
7063,1176,81,2,2528
7064,4156,12,5,12106
7065,1707,86,3,29608
7066,3883,160,5,21740
7067,2780,94,4,47507
7068,1093,89,4,13038
7069,2658,143,1,35742
7070,1497,178,3,47568
7071,1160,89,1,13038
7072,4989,123,5,44973
7073,2408,150,2,20032
7074,3184,101,1,12724
7075,4686,161,5,9221
7076,841,186,5,1530
7077,1566,142,4,22190
7078,4193,179,1,48741
7079,4070,152,1,39621
7080,2984,48,2,19677
7081,1556,96,2,47696
7082,3659,53,4,6061
7083,1722,89,3,13038
7084,2315,110,3,31211
7085,897,166,4,43899
7086,1287,199,5,23795
7087,4032,27,5,29914
7088,1732,25,4,41213
7089,4764,61,1,24073
7090,2449,191,2,7520
7091,2254,135,1,45042
7092,4270,151,2,10566
7093,2715,105,1,34559
7094,906,169,3,26889
7095,3002,118,5,48237
7096,1842,152,4,39621
7097,2727,24,4,9686
7098,3151,86,5,29608
7099,2207,107,4,42663
7100,3133,102,4,3344
7101,438,87,3,35506
7102,2825,35,3,44784
7103,1987,122,2,21804
7104,1963,90,1,9165
7105,3706,140,3,37428
7106,4702,25,4,41213
7107,3296,48,4,19677
7108,3338,152,1,39621
7109,1716,147,1,43058
7110,3795,91,4,13372
7111,414,111,1,20070
7112,2599,169,4,26889
7113,247,114,1,8324
7114,1356,137,2,8464
7115,1084,70,1,26772
7116,2978,19,1,25110
7117,4711,83,2,23640
7118,2030,154,3,23721
7119,4751,192,3,16038
7120,668,120,5,47115
7121,2784,144,5,17561
7122,2436,59,3,42458
7123,2856,183,5,47927
7124,969,68,2,48557
7125,2695,16,1,32874
7126,4702,31,1,44956
7127,1554,120,3,47115
7128,29,159,5,4570
7129,499,132,5,45375
7130,917,65,4,6953
7131,802,173,5,34022
7132,4633,193,2,46868
7133,1258,122,1,21804
7134,1905,50,4,43611
7135,2457,30,4,40401
7136,93,173,3,34022
7137,3188,17,1,45975
7138,3943,197,2,14026
7139,3466,71,4,7105
7140,4620,25,3,41213
7141,245,47,2,5913
7142,2161,174,4,25034
7143,4064,183,5,47927
7144,2691,75,1,47767
7145,2480,137,1,8464
7146,4026,161,4,9221
7147,2369,178,2,47568
7148,2912,79,2,223
7149,407,154,4,23721
7150,4702,119,2,37787
7151,19,169,2,26889
7152,2794,133,5,38795
7153,2442,58,2,32656
7154,2034,24,2,9686
7155,3941,151,3,10566
7156,2820,130,4,37055
7157,2616,123,2,44973
7158,323,59,4,42458
7159,3311,90,3,9165
7160,2797,196,1,24583
7161,1340,181,3,49961
7162,2634,56,1,28306
7163,2389,35,1,44784
7164,3343,162,1,1347
7165,4899,115,5,12955
7166,2470,116,5,44827
7167,1656,90,2,9165
7168,3759,112,5,28351
7169,2512,35,5,44784
7170,738,120,5,47115
7171,2092,23,3,3737
7172,1685,130,2,37055
7173,1522,54,5,27912
7174,2729,154,4,23721
7175,2824,182,5,13435
7176,2542,122,3,21804
7177,406,61,2,24073
7178,3143,2,3,15797
7179,2717,173,2,34022
7180,1398,13,2,26139
7181,2054,109,5,43810
7182,1704,174,1,25034
7183,4537,124,4,34741
7184,3951,161,1,9221
7185,260,50,4,43611
7186,1671,135,2,45042
7187,4667,147,3,43058
7188,1172,169,4,26889
7189,4615,122,5,21804
7190,2919,13,4,26139
7191,4905,188,3,30022
7192,1039,18,1,28350
7193,4288,151,1,10566
7194,3162,11,5,24343
7195,1964,52,2,30116
7196,161,88,1,46597
7197,55,168,2,45051
7198,979,137,1,8464
7199,904,55,4,7553
7200,1159,98,4,4678
7201,1863,99,2,37869
7202,4932,18,2,28350
7203,36,51,4,20585
7204,2667,107,2,42663
7205,377,21,2,12513
7206,4201,38,3,49840
7207,4111,95,5,41516
7208,134,7,4,31920
7209,4997,14,1,46798
7210,3293,86,2,29608
7211,1488,161,5,9221
7212,1566,188,1,30022
7213,2853,153,4,14263
7214,798,93,1,45858
7215,1373,58,4,32656
7216,1091,186,3,1530
7217,3731,146,5,19865
7218,1428,31,5,44956
7219,2125,127,1,43187
7220,2560,114,5,8324
7221,1558,52,4,30116
7222,2681,131,5,13116
7223,3599,134,3,28499
7224,3523,196,4,24583
7225,1444,37,1,26800
7226,2570,84,1,30502
7227,3541,44,3,40935
7228,759,177,3,10206
7229,3494,71,3,7105
7230,908,102,5,3344
7231,2818,83,4,23640
7232,139,146,1,19865
7233,1910,177,1,10206
7234,3436,137,2,8464
7235,4627,192,2,16038
7236,4643,186,4,1530
7237,3402,66,5,48044
7238,1615,88,1,46597
7239,1891,80,1,11540
7240,3696,94,4,47507
7241,4743,174,3,25034
7242,3175,113,5,10497
7243,2835,21,3,12513
7244,2788,200,5,38685
7245,2844,200,3,38685
7246,3149,18,4,28350
7247,4816,124,1,34741
7248,1441,23,2,3737
7249,3692,51,1,20585
7250,3519,81,5,2528
7251,1758,94,5,47507
7252,3062,99,3,37869
7253,3261,115,2,12955
7254,3453,64,5,3472
7255,3366,4,3,34739
7256,2867,128,1,42359
7257,1133,19,4,25110
7258,4565,4,1,34739
7259,4014,148,5,9790
7260,2779,127,2,43187
7261,1706,197,4,14026
7262,4154,160,1,21740
7263,400,92,2,6310
7264,1511,89,4,13038
7265,1541,110,4,31211
7266,3215,1,4,21124
7267,2177,95,1,41516
7268,3141,194,2,3688
7269,3448,61,5,24073
7270,353,164,3,38160
7271,1241,93,4,45858
7272,1452,163,4,38101
7273,3109,199,1,23795
7274,1674,189,5,5647
7275,3741,83,5,23640
7276,2909,49,1,47840
7277,2314,21,2,12513
7278,1227,22,3,2765
7279,2676,166,1,43899
7280,2969,74,4,31216
7281,2117,45,2,38036
7282,4398,63,4,24967
7283,243,127,2,43187
7284,2855,9,1,30944
7285,1896,160,5,21740
7286,2860,79,2,223
7287,1011,9,4,30944
7288,335,189,2,5647
7289,195,167,5,48120
7290,1412,32,3,19540
7291,4868,85,5,36648
7292,4395,123,1,44973
7293,4953,145,5,40987
7294,2860,137,2,8464
7295,3039,52,3,30116
7296,3835,29,1,45303
7297,3158,60,5,8409
7298,2102,61,3,24073
7299,3339,134,1,28499
7300,3634,60,5,8409
7301,4711,18,5,28350
7302,2914,126,5,5942
7303,123,166,3,43899
7304,1642,43,3,40356
7305,3455,169,5,26889
7306,1950,183,5,47927
7307,4914,200,5,38685
7308,621,136,4,46222
7309,696,23,5,3737
7310,4834,113,4,10497
7311,2558,53,2,6061
7312,2194,170,5,6241
7313,955,186,4,1530
7314,2370,184,1,44788
7315,4949,178,3,47568
7316,1487,190,4,33404
7317,3383,26,2,31673
7318,4904,136,5,46222
7319,1081,162,4,1347
7320,2899,174,3,25034
7321,3345,174,1,25034
7322,619,80,5,11540
7323,906,133,5,38795
7324,248,52,4,30116
7325,1626,180,5,19373
7326,1136,137,4,8464
7327,1071,122,5,21804
7328,3142,42,5,21688
7329,3971,122,3,21804
7330,1201,35,4,44784
7331,2425,138,4,16853
7332,2883,165,3,38343
7333,4584,160,1,21740
7334,3306,31,1,44956
7335,1869,72,5,49906
7336,2311,56,5,28306
7337,850,38,2,49840
7338,2963,30,5,40401
7339,1725,63,2,24967
7340,1425,23,5,3737
7341,3818,92,2,6310
7342,4515,197,4,14026
7343,2298,173,3,34022
7344,3178,123,2,44973
7345,2556,8,3,43585
7346,3079,24,1,9686
7347,3141,99,4,37869
7348,3686,43,3,40356
7349,3932,164,2,38160
7350,896,168,2,45051
7351,1593,32,5,19540
7352,1432,177,2,10206
7353,1198,139,1,30435
7354,1457,25,1,41213
7355,1436,162,1,1347
7356,4933,123,3,44973
7357,139,55,2,7553
7358,3230,11,2,24343
7359,1118,85,5,36648
7360,2572,167,5,48120
7361,4656,178,1,47568
7362,618,143,3,35742
7363,157,193,1,46868
7364,3814,85,4,36648
7365,1413,57,1,31572
7366,3280,58,5,32656
7367,3120,100,4,32532
7368,152,27,4,29914
7369,4415,128,2,42359
7370,1314,76,3,13445
7371,3632,76,4,13445
7372,3400,12,2,12106
7373,3254,157,5,6347
7374,4052,15,5,34947
7375,2774,102,3,3344
7376,3806,192,2,16038
7377,4901,134,3,28499
7378,4090,166,2,43899
7379,3504,44,4,40935
7380,4714,74,3,31216
7381,1179,165,4,38343
7382,20,193,3,46868
7383,4129,193,1,46868
7384,3963,187,3,27280
7385,1269,74,1,31216
7386,4903,51,2,20585
7387,3962,195,3,7021
7388,1917,143,5,35742
7389,1358,67,5,36657
7390,1833,77,3,41568
7391,2842,98,3,4678
7392,727,76,3,13445
7393,3577,29,1,45303
7394,3905,192,5,16038
7395,222,2,3,15797
7396,3274,26,4,31673
7397,1704,54,5,27912
7398,1716,77,4,41568
7399,1702,72,4,49906
7400,3469,13,5,26139
7401,1078,103,5,35913
7402,3923,96,4,47696
7403,2804,106,3,47164
7404,1834,131,1,13116
7405,2821,163,4,38101
7406,3201,27,4,29914
7407,2016,74,2,31216
7408,4670,148,1,9790
7409,468,176,2,23711
7410,601,2,1,15797
7411,1665,77,1,41568
7412,931,126,2,5942
7413,4858,23,1,3737
7414,273,97,1,46888
7415,2257,65,1,6953
7416,1972,48,1,19677
7417,1764,48,2,19677
7418,3319,132,1,45375
7419,3181,40,2,30032
7420,1331,49,4,47840
7421,929,13,4,26139
7422,3965,144,3,17561
7423,2618,179,5,48741
7424,727,89,4,13038
7425,2745,61,2,24073
7426,2842,177,1,10206
7427,4112,103,4,35913
7428,3317,60,1,8409
7429,1018,196,3,24583
7430,2666,115,5,12955
7431,696,125,4,32655
7432,52,139,5,30435
7433,3758,6,3,48977
7434,4349,136,3,46222
7435,2161,21,4,12513
7436,415,144,4,17561
7437,3667,200,4,38685
7438,3527,72,2,49906
7439,4872,166,2,43899
7440,2779,87,5,35506
7441,2063,29,3,45303
7442,2581,51,5,20585
7443,2896,19,1,25110
7444,4314,158,3,44236
7445,920,5,4,17897
7446,4479,197,3,14026
7447,2980,192,1,16038
7448,130,8,2,43585
7449,2167,150,4,20032
7450,4212,36,4,30561
7451,1772,155,2,47628
7452,4713,117,5,41022
7453,186,133,3,38795
7454,1116,32,1,19540
7455,4397,112,4,28351
7456,2000,25,1,41213
7457,3032,187,3,27280
7458,657,50,4,43611
7459,293,147,4,43058
7460,3586,127,3,43187
7461,2298,118,4,48237
7462,3357,76,2,13445
7463,3755,110,3,31211
7464,3378,128,4,42359
7465,46,97,5,46888
7466,2485,94,5,47507
7467,4849,75,5,47767
7468,1073,191,3,7520
7469,722,36,4,30561
7470,3847,187,1,27280
7471,2783,81,1,2528
7472,657,114,1,8324
7473,4395,86,5,29608
7474,4887,13,3,26139
7475,3600,70,3,26772
7476,466,79,5,223
7477,2205,86,2,29608
7478,489,159,3,4570
7479,2007,8,3,43585
7480,2054,74,3,31216
7481,1629,75,2,47767
7482,1258,157,2,6347
7483,3796,158,1,44236
7484,3034,13,4,26139
7485,3803,132,1,45375
7486,3429,198,1,28671
7487,1416,16,4,32874
7488,3459,6,4,48977
7489,442,50,4,43611
7490,4920,162,3,1347
7491,183,74,5,31216
7492,2091,28,3,27305
7493,4505,135,4,45042
7494,452,20,3,39766
7495,1939,136,3,46222
7496,1799,194,2,3688
7497,4544,16,4,32874
7498,4417,150,2,20032
7499,3874,128,4,42359
7500,3346,173,5,34022
7501,2361,119,3,37787
7502,1116,31,5,44956
7503,3874,42,3,21688
7504,3359,95,5,41516
7505,3085,47,3,5913
7506,2271,64,3,3472
7507,3621,163,5,38101
7508,2655,115,4,12955
7509,1732,173,2,34022
7510,212,127,4,43187
7511,620,55,5,7553
7512,1329,93,3,45858
7513,2723,153,1,14263
7514,4284,164,1,38160
7515,339,152,4,39621
7516,4917,168,3,45051
7517,3780,4,5,34739
7518,4768,197,3,14026
7519,956,63,2,24967
7520,2979,66,4,48044
7521,2843,5,1,17897
7522,311,1,3,21124
7523,2919,190,1,33404
7524,2799,32,3,19540
7525,2029,8,3,43585
7526,2913,33,3,17438
7527,2002,122,1,21804
7528,1640,81,1,2528
7529,2774,175,5,29598
7530,983,63,1,24967
7531,692,108,3,43503
7532,625,10,4,27177
7533,2178,131,1,13116
7534,2951,4,1,34739
7535,3909,30,5,40401
7536,3685,31,3,44956
7537,2761,95,4,41516
7538,1982,108,5,43503
7539,1238,131,1,13116
